,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,r
84,0.12,7,0.054694176165183635,0.1429500056406906,0.026888778504744765,0.07746453946035953,0.05881070844834424,0.15180636910943862,0.03311378419479291,0.09009753831591383,0
85,0.12,7,0.05189762158924363,0.4029510443485956,0.07961611040408724,0.21596307948025642,0.07087950604376629,0.4188161479948913,0.09109269210102346,0.21669350518459493,1
86,0.12,7,0.021884549137121772,0.22069919106048394,0.02579895296075504,0.038266567294678935,0.029349863564964117,0.2352069432098727,0.029127170523551883,0.03904142013300259,2
87,0.14,7,0.032739956642686203,0.19767205221264988,0.021782480303786194,0.014343704396950747,0.04510923767195517,0.20590670039366077,0.03568960575416435,0.017916073187071,0
88,0.14,7,0.04111357790794666,0.30349081971082903,0.08161706525749671,0.19638557955540195,0.054886705940436945,0.31476550856932,0.09067242364807938,0.19718853756722687,1
89,0.14,7,0.08132613077204927,0.10369325656978216,0.02405437868902565,0.25078145967293003,0.09535000749806774,0.12266904095172354,0.03398963426068812,0.26716453136213625,2
90,0.16,7,0.04721620358696096,0.20807612939512726,0.02593300165702691,0.05025618518288658,0.05793042600111164,0.22022903959294865,0.036574741273875735,0.054216739702062956,0
91,0.16,7,0.09150976297636712,0.3415841852256918,0.021687131874815448,0.020488338510467084,0.10361410999395712,0.36691309415846685,0.028557005244452833,0.025184858176456233,1
92,0.16,7,0.027393967232425924,0.2136767010360981,0.024913471038318053,0.028895308298451636,0.03297394504845304,0.22650046640573437,0.030332819101157184,0.032745949674725376,2
93,0.18,7,0.009996104252804304,0.13858202683503215,0.0204080659945195,0.016871525016901943,0.014572399588381546,0.14925708586975567,0.027761884088447323,0.022110815416253857,0
94,0.18,7,0.03997634914105823,0.1825761957557817,0.025120731179562632,0.04784639049289207,0.04539465272082317,0.19614457325446222,0.036044575623170566,0.05188672917474314,1
95,0.18,7,0.03297353707561612,0.30136481509517077,0.07999715936414653,0.21032246603338625,0.050806145280866286,0.3130372134057086,0.0905387025227312,0.21107241224033857,2
96,0.2,7,0.05694165916368129,0.13506463254076384,0.0798568494195116,0.24220316240065146,0.06863236172465863,0.1515808031971386,0.09799246318510205,0.2428546795255691,0
97,0.2,7,0.08159630947165784,0.26291873817168865,0.04586776965837346,0.09645083048654268,0.09104058470240674,0.279644738243547,0.049798252460259367,0.09921320880615637,1
98,0.2,7,0.019963906635392135,0.04289428787756314,0.08134535330651177,0.1981980307650178,0.030831601928449557,0.05277489347057149,0.09053376273020676,0.19899367550181454,2
99,0.0,8,0.006497575301382574,0.03227367643606932,5.824212152275545e-17,1.0700944815664159e-16,0.011246494676697735,0.03759059636998048,1.3167681557652036e-16,2.312184225752156e-16,0
100,0.0,8,0.00799092932872493,0.052102833767352544,5.824212152275545e-17,1.0700944815664159e-16,0.0127150326170322,0.057182002887505724,1.3167681557652036e-16,2.312184225752156e-16,1
101,0.0,8,0.013438687816401186,0.054553446158144815,5.824212152275545e-17,1.0700944815664159e-16,0.017268381869260115,0.056954880516743925,1.3167681557652036e-16,2.312184225752156e-16,2
102,0.02,8,0.015615779169896048,0.08367148703761293,3.5814607338760753e-06,5.763033585780737e-06,0.019690263468473555,0.08754824334733506,3.793972866766982e-06,5.768072960446589e-06,0
103,0.02,8,0.01055318697986638,0.07983521174367045,0.006235508835007633,0.010033740283853138,0.014670470188326375,0.08637701702176154,0.006605503477033826,0.010042514096434271,1
104,0.02,8,0.0077612855720510495,0.005764693998521837,0.001804784949412848,0.0029041324340603517,0.014163608949464609,0.00815221292722066,0.0019118749686817353,0.002906671897208331,2
105,0.04,8,0.04641175233986232,0.1708202442081554,0.005961237397798288,0.009592402064141527,0.05843538955046763,0.18191585488968068,0.00631495767234085,0.00960078995694448,0
106,0.04,8,0.021538194009107985,0.04407111981335943,0.0024798027296996064,0.003990323356660793,0.025470020997483283,0.04719389869211569,0.0026269460900168284,0.003993812618718512,1
107,0.04,8,0.01129682737688966,0.010892181462554683,0.003414729903764242,0.005494742113349153,0.019900725071806707,0.011016743825509935,0.003617348776063195,0.005499546885659411,2
108,0.06,8,0.04686714508660471,0.1632147565976314,0.0012262889635869447,0.001973257563922864,0.06067550360054191,0.1727160573573981,0.0012990529285027972,0.0019749830413171745,0
109,0.06,8,0.013424295557161172,0.06870189176936345,0.0022037186043244493,0.003546068287217742,0.016427269818427546,0.07225240589126308,0.0023344800381878412,0.0035491690789137367,1
110,0.06,8,0.008949521940212136,0.026377490266130434,0.004608876051915773,0.007416277729536179,0.011306881769345961,0.03410689711612019,0.0048823516398899085,0.007422762751971259,2
111,0.08,8,0.039517500213583336,0.09512971887857635,0.0029728726285183794,0.004783736602867406,0.056401884594373494,0.10461814618837713,0.0031492731393801053,0.004787919649986794,0
