,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
233,0.14,tanh,0.05771709021296322,0.08949841657015985,0.02994980196982245,0.3320069273958802,0.06707564114799248,0.10394603752492566,0.033173771670974364,0.39614563643515677,3,2
234,0.14,tanh,0.076364387769463,0.021319330140519527,0.03977475842188645,0.01586733040628271,0.09870802155047273,0.021356657346296392,0.08076515777584582,0.01842203129242995,4,2
235,0.14,tanh,0.05608526358421278,0.05833668556776039,0.024041977680749647,0.12602502135177057,0.07327311981029944,0.06557040029638278,0.037707524225120824,0.13253595260495035,5,2
236,0.14,tanh,0.07958736682283864,0.30723026056840097,0.04888553321748666,0.2751938980305195,0.10217213359861221,0.30934279091302724,0.07396830051032749,0.2767718425751722,6,2
237,0.14,tanh,0.05435416844610007,0.03677238407701675,0.09193085221460003,0.01186245698234835,0.08266692326556022,0.0408712483600034,0.11215634830735828,0.016829161182244548,7,2
238,0.14,tanh,0.08925017484856591,0.10045607562705722,0.03626829989842024,1.3943738783162039,0.11906629386182724,0.10363166507739767,0.044534010421737866,1.7003058752066624,8,2
239,0.14,tanh,0.06007999705705987,0.010707925120893606,0.057668031318425864,0.457139285403934,0.09570339095950535,0.011569211573760617,0.06913867807189723,0.5029904045367987,9,2
240,0.16,tanh,0.06303948159517798,0.08420030913227568,0.06734903424751591,0.3645033868019071,0.0817541065252685,0.08703087897527573,0.08585317261924999,0.380714350135716,0,0
241,0.16,tanh,0.05173277194998403,0.11481098831927931,0.13871879901198317,0.31633879599943543,0.061875008251144344,0.12563935729188944,0.16811991631228268,0.31667138904304515,1,0
242,0.16,tanh,0.058244836371442114,0.19470430657420484,0.0696348344614111,0.3303521306627341,0.07629977563179523,0.20169740833350217,0.0945003415470059,0.34879683238500087,2,0
243,0.16,tanh,0.07420912696739838,0.13801291370165136,0.07272570503976447,0.3110099254687383,0.08171216589392304,0.13970795494606908,0.11405807026219963,0.31156098300267576,3,0
244,0.16,tanh,0.10330306381225553,0.031564280986339704,0.0426559191368848,0.3962819196271776,0.15574959363757285,0.03163478626269766,0.0996851259903046,0.48413179950509,4,0
245,0.16,tanh,0.13061566693498078,0.28764031938935475,0.02412464038062402,0.12316763242459955,0.16657203458291017,0.2964027346389918,0.03757532966093161,0.12957677357081093,5,0
246,0.16,tanh,0.07002102297108967,0.14420968748929813,0.04901798762169693,0.2751938980305195,0.09191615646161563,0.14727789164848457,0.07276253610233635,0.2767718425751722,6,0
247,0.16,tanh,0.1428840228492458,0.40490177611243217,0.09788113513209064,0.030847366226438418,0.19614761083267165,0.40501820164232877,0.11259002987019501,0.03375223185445377,7,0
248,0.16,tanh,0.07646176385915687,0.06654071807700028,0.03767973657391008,0.8513474425095414,0.11325086139264279,0.06763664309595838,0.046606633503546685,1.0715946431070833,8,0
249,0.16,tanh,0.09800389104735917,0.13241513807175137,0.030356203728487928,0.030933116961472364,0.1272512924663503,0.13341354359487498,0.03682604845528335,0.035545276141204556,9,0
250,0.16,tanh,0.05580757873283422,0.15300890233910147,0.06734903425352798,0.3645033869110394,0.06653735970262566,0.15643508881104318,0.0858531726312076,0.3807143502451205,0,1
251,0.16,tanh,0.05538764305418402,0.26223026046416936,0.13871879901198317,0.31633879599943543,0.06753847150284849,0.2923825827123325,0.16811991631228268,0.31667138904304515,1,1
252,0.16,tanh,0.07303514118210931,0.4320287519500974,0.06963483441496673,0.3303521301088421,0.0970691815877674,0.4397153018364379,0.09450034160376033,0.34879683183415516,2,1
253,0.16,tanh,0.07362782600454484,0.15094175677906124,0.07272570503976447,0.3110099254687383,0.08467328453365851,0.15182034052241752,0.11405807026219963,0.31156098300267576,3,1
254,0.16,tanh,0.09465804129485121,0.05783275622661081,0.0426559191368848,0.3962819196271776,0.14624055877066627,0.05831387815859695,0.0996851259903046,0.48413179950509,4,1
