,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
70,0.04,leaky_ReLU,0.01590662821537873,0.060227292067935236,0.011772340509728895,0.09096705013804036,0.02036884159360929,0.0676506815116419,0.015377320807698923,0.10952573775268895,0,1
71,0.04,leaky_ReLU,0.010250700698683097,0.18971301341056887,0.0247322814237786,0.3068718006878494,0.012782270497803151,0.20201574451580084,0.02980012897070648,0.32436970906732693,1,1
72,0.04,leaky_ReLU,0.009638382382005529,0.17199364189664676,0.013460314056915315,0.10500162289310477,0.011524987000611898,0.20147751434377908,0.015728516688375792,0.12547795358755898,2,1
73,0.04,leaky_ReLU,0.03022713419210503,0.44033734791104057,0.00560103472811439,0.3678667850647945,0.06400017646569058,0.4541083005790535,0.007994885131068693,0.4750732367910774,3,1
74,0.04,leaky_ReLU,0.010668060370343195,0.09471236425105947,0.015557553419266049,0.05244563537185343,0.013289443667526263,0.12090572861460355,0.020113771296760386,0.06159656469770441,4,1
75,0.04,leaky_ReLU,0.016887999241165116,0.27086536785678605,0.009072200131124208,0.15134283409162866,0.02443624851700822,0.2962395824745445,0.010547294804924669,0.17340043296779248,5,1
76,0.04,leaky_ReLU,0.01236636035924978,0.03163531503845453,0.011466687850341361,0.08167266594687721,0.01567482704357052,0.04007878001345998,0.016526836387383108,0.09217380272126385,6,1
77,0.04,leaky_ReLU,0.01184295890994103,0.14752087258033528,0.023359188511129968,0.03134637863421547,0.017308566685188747,0.1572565421992091,0.02931015114161754,0.03712819797937932,7,1
78,0.04,leaky_ReLU,0.01247929106665224,0.032754819093331076,0.018255521637737967,0.08082399013666403,0.018234377577315844,0.035729743409936766,0.0258708786405515,0.08896655547324998,8,1
79,0.04,leaky_ReLU,0.024313613680643612,0.4620178540797051,0.0066308003385775185,0.03385989329866075,0.052050394451738834,0.48156911774842426,0.009645373672760138,0.04641441089896145,9,1
80,0.04,leaky_ReLU,0.018643480685001546,0.012354484333274126,0.012182759760258618,0.08434567026138054,0.022049887837874284,0.013604744847425264,0.015201528781583271,0.10405274673388545,0,2
81,0.04,leaky_ReLU,0.010932852293762518,0.20786922777964115,0.024883726694866673,0.30594788146245705,0.013549852560772428,0.22522934361000715,0.029806734049831612,0.3234957685571556,1,2
82,0.04,leaky_ReLU,0.011063989486631806,0.17547837580178954,0.013592694930412121,0.10856925551140653,0.012847588210153797,0.20420889928818284,0.01614072216233504,0.12988899415839372,2,2
83,0.04,leaky_ReLU,0.013098584943628755,0.1371561246792759,0.005493263983444009,0.37865726250206966,0.01951993851635964,0.14292705798904082,0.00785407305142733,0.4856459882910093,3,2
84,0.04,leaky_ReLU,0.012313925658391052,0.03808646483478426,0.01624608823239033,0.05083570540937915,0.01365147141222165,0.04381206397962964,0.020521676003070304,0.06020822872758595,4,2
85,0.04,leaky_ReLU,0.0071198223004785835,0.09053292178342612,0.008334216361994665,0.14613523647110557,0.007961212248757473,0.11160764357737135,0.010256277509967422,0.16887440321433433,5,2
86,0.04,leaky_ReLU,0.01803925954309554,0.0459051465825678,0.007365890332762851,0.07544135877768204,0.02471840942145599,0.05702126089697982,0.008673133709477478,0.0864643701022439,6,2
87,0.04,leaky_ReLU,0.01573896499839804,0.2866390745036819,0.020320815699742957,0.027412863568183836,0.02482485139483254,0.3062352260829543,0.023430678576105587,0.033819339656529085,7,2
88,0.04,leaky_ReLU,0.033035054224213906,0.5053688338591182,0.019076855671011708,0.07393702754354574,0.059539128672292906,0.5219099730085701,0.02502792631210136,0.08443419207321641,8,2
89,0.04,leaky_ReLU,0.029494010313907987,0.33366987611907734,0.007420419479452592,0.1863604898104531,0.03482134976065531,0.3454607463850304,0.009788583602010478,0.22249875098999636,9,2
90,0.06,leaky_ReLU,0.011321956025082265,0.08765355370937078,0.010164832889470317,0.05938831023354479,0.015251221301123635,0.09786390298655176,0.012738828682177756,0.07051557952720285,0,0
91,0.06,leaky_ReLU,0.02822905332721028,0.26282615591645897,0.024753609256434828,0.3067296151368079,0.03200328884902783,0.2811036101143001,0.029799280607289563,0.32423519689415803,1,0
92,0.06,leaky_ReLU,0.007940941243547106,0.14647612647606573,0.013760573577986438,0.054227436516964586,0.010399286900207647,0.17660464378016927,0.017900240665021994,0.06428963953518016,2,0
93,0.06,leaky_ReLU,0.025841455532201647,0.34798351837645325,0.007209040084447261,0.25054802673990184,0.05633302575115143,0.3566148154398541,0.008908678387623334,0.2838271891120205,3,0
94,0.06,leaky_ReLU,0.012702063530537005,0.05372173342063364,0.016124079072078353,0.04714278629749971,0.01783715092414174,0.06072658243757954,0.019600932840322705,0.05548320293756106,4,0
95,0.06,leaky_ReLU,0.009354504314168639,0.15450453942375314,0.00829870663507081,0.1478370829445635,0.012052117412849277,0.17600087595276184,0.01005999476297655,0.1703492289858965,5,0
96,0.06,leaky_ReLU,0.009950911787559018,0.0633182310336424,0.014028840488559173,0.1012301578724243,0.0119023286835926,0.06965170382345265,0.016613925981077225,0.10993475728805313,6,0
97,0.06,leaky_ReLU,0.04080518745881845,0.22599018531131643,0.020296501072910908,0.02835462191072375,0.05090019042576992,0.23724431100811436,0.02362120803110429,0.0355171140953176,7,0
98,0.06,leaky_ReLU,0.030945593074041343,0.18644296704642882,0.01997696994834822,0.06329320684954823,0.048798985302297836,0.18907922389734902,0.025129944292248844,0.07551050068884148,8,0
99,0.06,leaky_ReLU,0.014468564138129674,0.1177340260684909,0.022403194211622082,0.13212774802677493,0.02162347770936943,0.12618879187104026,0.0264615981606032,0.14987164016044666,9,0
100,0.06,leaky_ReLU,0.023135388733956517,0.0720835390545597,0.015310863689724619,0.11143044592741629,0.025432066096473138,0.07751875878536989,0.01945329956651625,0.12711374285143204,0,1
101,0.06,leaky_ReLU,0.014835929039029997,0.21228196403306424,0.0263272082566371,0.2996636812292758,0.016907570788721443,0.22945867943661516,0.030600923772050932,0.3175590149104574,1,1
102,0.06,leaky_ReLU,0.011295035876600133,0.12409539483011285,0.013610080901388051,0.10346003898308728,0.014057037566735453,0.1519991676234932,0.016231758538024364,0.12354533163121144,2,1
103,0.06,leaky_ReLU,0.015487661547346198,0.2630600152166118,0.008900457458610466,0.15195254025306534,0.022664977794843878,0.2859499032128356,0.013730578328873625,0.18203788712224928,3,1
104,0.06,leaky_ReLU,0.012989586911104722,0.22223017163420092,0.014183585124401455,0.06530577894802644,0.015201383789813784,0.2692006370190074,0.019510197501901784,0.07310034033100844,4,1
105,0.06,leaky_ReLU,0.02164250692092306,0.16635407174028177,0.008614984211691056,0.14394222526470674,0.026654122161057822,0.19205050858491438,0.010902812312910164,0.16698030104382738,5,1
106,0.06,leaky_ReLU,0.011945787731225222,0.07958467061102763,0.0154566047430918,0.061611327215092354,0.017675835513152723,0.09118191627249593,0.02068822408129279,0.07286859658159084,6,1
107,0.06,leaky_ReLU,0.022983149657129547,0.23493918151866336,0.023833610785502887,0.030381419558260694,0.03297641358324576,0.2483934179123486,0.029695829811243808,0.03518297138947323,7,1
108,0.06,leaky_ReLU,0.05419276394539598,0.25726953463023094,0.01830343691277697,0.0832888393567451,0.06680275303488627,0.2669082713804825,0.02628369895221239,0.09005137802203368,8,1
109,0.06,leaky_ReLU,0.016710319087181753,0.022708248414902685,0.021280763676078753,0.16731763598031468,0.022316555426820775,0.03270081022122963,0.02481307379598221,0.18466087055089822,9,1
110,0.06,leaky_ReLU,0.014607756540707456,0.07470741985093586,0.013687694347514899,0.07467742231484657,0.01772737277617921,0.09191857867963309,0.01635370559180163,0.09510730445188417,0,2
111,0.06,leaky_ReLU,0.010658661951732084,0.17770823365747063,0.02506842337683354,0.3049222220577288,0.013208549538410996,0.19393380060893034,0.02984758048455341,0.322525917730098,1,2
112,0.06,leaky_ReLU,0.013984423467425712,0.14019576109302145,0.01747557993859418,0.1189110575173831,0.016103339818048314,0.17050122544243276,0.020093815707827485,0.1462034468938376,2,2
113,0.06,leaky_ReLU,0.014987236592915731,0.14354198545349714,0.00809877808363674,0.27028902868704513,0.02615524072821029,0.14491464508355975,0.012269948929045536,0.2954129172832292,3,2
114,0.06,leaky_ReLU,0.017510317220994075,0.12537996969598617,0.015090232135780975,0.06351478802128757,0.02970031588102738,0.1286094102425763,0.01956348235763146,0.07184196597852668,4,2
115,0.06,leaky_ReLU,0.008888649915101682,0.13690922119454974,0.00895910066968741,0.15093905635962052,0.010790248182760444,0.1575181951344788,0.010432465294688822,0.17304813046451653,5,2
116,0.06,leaky_ReLU,0.008207991621929752,0.11663685866221192,0.014711569657898192,0.09639571056891218,0.010266092382941813,0.1282854049687297,0.01830913506144605,0.10545683421749627,6,2
117,0.06,leaky_ReLU,0.01974517274814704,0.3051433458611701,0.02313066781948679,0.032740143510617284,0.026737786654027394,0.3301995980060366,0.029271395328920154,0.03966888694256389,7,2
118,0.06,leaky_ReLU,0.03631467024736465,0.36969638161294477,0.019554187334268766,0.08403250991725536,0.06427244113417775,0.3829292631124678,0.02693745265526507,0.09035159909226519,8,2
119,0.06,leaky_ReLU,0.01218951394301514,0.05131188072905203,0.02264160051303746,0.14809823522981047,0.013839366606256977,0.05348106324953393,0.026579775516064903,0.16393001483541525,9,2
120,0.08,leaky_ReLU,0.02081833986986583,0.03860958907817038,0.034652562213380644,0.3291199941618011,0.025852345332316517,0.03872276476864737,0.03929778347353902,0.37045974707831897,0,0
121,0.08,leaky_ReLU,0.02631363640341604,0.3597765774156909,0.024860405483966827,0.32079571739965984,0.03632112703632939,0.37628821825318726,0.03299779301547387,0.3375726564829881,1,0
122,0.08,leaky_ReLU,0.019910721168390315,0.20024473497526415,0.026406161230646697,1.8019463066348458,0.024529850464484488,0.22848388277279438,0.035927367742341995,2.434014018145236,2,0
123,0.08,leaky_ReLU,0.02822068932934605,0.33460687437548103,0.007879769907971948,0.29036307290829294,0.05092223915217271,0.3441467223729482,0.011709712666038043,0.31474589491980093,3,0
124,0.08,leaky_ReLU,0.008709388282205592,0.11735566307944004,0.017673150970863916,0.04693455319763243,0.012789830209417779,0.1473519241342715,0.021273647617722147,0.055709889370401944,4,0
125,0.08,leaky_ReLU,0.021868314501266733,0.2473592012810861,0.013796755945202011,0.16106273620809688,0.029143759073892023,0.2663436054081428,0.016359686286680032,0.18194576586821318,5,0
126,0.08,leaky_ReLU,0.009207347200735183,0.06537167263291138,0.010808852950324015,0.08605903559959714,0.011686404357557441,0.07589488827961378,0.017193217159011343,0.09607150621864281,6,0
127,0.08,leaky_ReLU,0.014888933617170846,0.1686573369125626,0.02356050260191987,0.030829196059549382,0.018509929010739723,0.18242681683534534,0.029451530927569157,0.03610583664784222,7,0
128,0.08,leaky_ReLU,0.05906442025746069,0.20941518702375753,0.03097882043309619,0.07346026779866999,0.06974739822917998,0.2196867598102172,0.0365437181883137,0.08088886439455385,8,0
129,0.08,leaky_ReLU,0.010057600280052086,0.05642998389864703,0.022240657408345035,0.1091859869779051,0.013400218657167149,0.07258079057447446,0.027092022792278063,0.11490798399936324,9,0
130,0.08,leaky_ReLU,0.01365143766432764,0.03523250062109914,0.021641327935397567,0.04970489897240776,0.01796095457565705,0.04511756143712254,0.03050192291458435,0.05405718043684929,0,1
131,0.08,leaky_ReLU,0.04547238574315394,0.3416448952629506,0.02524142523729497,0.30406359789758525,0.052638792113578914,0.363201766604921,0.02990879120704284,0.32171427955476817,1,1
132,0.08,leaky_ReLU,0.01879923478778259,0.1605919586517341,0.017162852047472654,0.034877187676393306,0.026768129371681312,0.1845012002687704,0.02162741428001801,0.04020469181978826,2,1
133,0.08,leaky_ReLU,0.01399939179978605,0.12090742488905658,0.005024095402774103,0.22675437539416374,0.01961457670554147,0.13554036773477007,0.007005699598325863,0.2582016728054128,3,1
134,0.08,leaky_ReLU,0.03354037835082558,0.36014361372416415,0.014686467969281558,0.07820811714574706,0.058450733827878146,0.3617232673921907,0.020734935083366164,0.08453342690207731,4,1
135,0.08,leaky_ReLU,0.09874834117428172,0.9558522631341246,0.008305186794853198,0.14648359127680316,0.2267141713774731,0.9567280349602761,0.010193305390969472,0.16917594165803,5,1
136,0.08,leaky_ReLU,0.02588806833043565,0.4883188528317395,0.01632455222383571,0.14014469100755933,0.03484746345874259,0.5139115792357046,0.018656826060038868,0.16301855236973717,6,1
137,0.08,leaky_ReLU,0.02851595337174376,0.5667440473290172,0.02495461854690289,0.029841702279610527,0.035593662881038136,0.6044090163569501,0.03086216286605401,0.033781454759432686,7,1
138,0.08,leaky_ReLU,0.026163103942694655,0.5691556169233714,0.028939067254430732,0.47229184336799895,0.03813018876072565,0.6053456167461142,0.03700784891162795,0.5541627107358246,8,1
139,0.08,leaky_ReLU,0.027587124350992868,0.046573052979904425,0.016580349273996247,0.047859801923616274,0.03583173340910541,0.060852837983401964,0.02287358991671673,0.052634997229205706,9,1
140,0.08,leaky_ReLU,0.019558659614272212,0.050830139263189106,0.014212234442824571,0.0722154628843753,0.02556786510991491,0.06201949316958661,0.017006829680575968,0.09255057742908575,0,2
141,0.08,leaky_ReLU,0.02602371333447391,0.3446492589041439,0.024519900696910246,0.3083558884651499,0.03620698615219368,0.3600112677853333,0.02984943833242996,0.32577409358963927,1,2
142,0.08,leaky_ReLU,0.012861881106152164,0.14410177138726218,0.01344206233004158,0.10701796039984497,0.016285977687590287,0.17481378183832613,0.016060604205820728,0.12792465507911277,2,2
143,0.08,leaky_ReLU,0.026589830917621068,0.25890142271042005,0.013435601163578937,0.08917798282782138,0.037025656374090325,0.26831662292660957,0.018101401963508016,0.11592303584802717,3,2
144,0.08,leaky_ReLU,0.012806817487253607,0.05588582049103262,0.01812785859978127,0.04187258688310515,0.01884019820650426,0.06321270268030278,0.0209586195354427,0.047925527071261215,4,2
145,0.08,leaky_ReLU,0.019561596502947566,0.13141416556731444,0.008269148373741085,0.14727910807635874,0.0232719892507402,0.15727743132216723,0.010093199638308988,0.16986521833000245,5,2
146,0.08,leaky_ReLU,0.013392198024815376,0.06038843356571465,0.022418858300829268,0.03274639621175964,0.01917837509832362,0.07110793401263128,0.026097167203046855,0.041831299403720164,6,2
147,0.08,leaky_ReLU,0.031455477786283575,0.18455538553851947,0.02815874845938471,0.03177357384677177,0.036888505260195846,0.19971060866196647,0.03439478097555562,0.035841063830192345,7,2
148,0.08,leaky_ReLU,0.021524086252476586,0.06927046525538512,0.019353811195316317,0.08035508910657764,0.026856136554282074,0.07889808769862175,0.026319640687368494,0.08710104260123669,8,2
149,0.08,leaky_ReLU,0.03944555259012237,0.668559703877795,0.021331672747252166,0.17357497523683904,0.08715550780338117,0.6839078519854134,0.024852973217453566,0.19043144540291848,9,2
